vehicle_id,timestamp,latitude,longitude,speed_m_s,CO,NOx,PM2.5,CO2
DL51EV4390,2025-10-16T19:50:10+05:30,28.682617,77.027008,0.0,0.0,0.0,0.0,0.0
DL1PD4183,2025-10-16T19:50:10+05:30,28.590637,77.168297,0.0,0.0,0.0,0.0,0.0
DL1PD6035,2025-10-16T19:50:10+05:30,28.623566,77.068138,0.0,0.0,0.0,0.0,0.0
DL1PD4872,2025-10-16T19:50:10+05:30,28.622858,77.060242,0.0,0.0,0.0,0.0,0.0
DL51EV3093,2025-10-16T19:50:10+05:30,28.676126,77.321419,0.0,0.0,0.0,0.0,0.0
DL1PD4570,2025-10-16T19:50:10+05:30,28.601965,77.180374,0.0,0.0,0.0,0.0,0.0
DL51EV4131,2025-10-16T19:50:10+05:30,28.517109,77.25338,0.0,0.0,0.0,0.0,0.0
DL51EV3086,2025-10-16T19:50:10+05:30,28.657516,77.203529,0.0,0.0,0.0,0.0,0.0
DL51EV4511,2025-10-16T19:50:10+05:30,28.607811,77.309395,0.0,0.0,0.0,0.0,0.0
DL1PD5464,2025-10-16T19:50:10+05:30,28.636568,77.146851,0.0,0.0,0.0,0.0,0.0
DL1PD4358,2025-10-16T19:50:10+05:30,28.574675,77.061554,0.0,0.0,0.0,0.0,0.0
DL51EV3062,2025-10-16T19:50:10+05:30,28.692682,77.081779,0.0,0.0,0.0,0.0,0.0
DL1PD5512,2025-10-16T19:50:10+05:30,28.633842,77.241028,0.0,0.0,0.0,0.0,0.0
DL1PD4333,2025-10-16T19:50:10+05:30,28.660862,77.148804,0.0,0.0,0.0,0.0,0.0
DL1PD5660,2025-10-16T19:50:10+05:30,28.626095,77.06546,0.0,0.0,0.0,0.0,0.0
DL51EV4325,2025-10-16T19:50:10+05:30,28.678795,77.272873,0.0,0.0,0.0,0.0,0.0
DL1PD5330,2025-10-16T19:50:10+05:30,28.569859,77.203339,0.0,0.0,0.0,0.0,0.0
DL1PD5648,2025-10-16T19:50:10+05:30,28.591333,77.233322,0.0,0.0,0.0,0.0,0.0
DL51EV3858,2025-10-16T19:50:10+05:30,28.701754,77.282944,0.0,0.0,0.0,0.0,0.0
DL1PD4497,2025-10-16T19:50:10+05:30,28.524231,77.189972,0.0,0.0,0.0,0.0,0.0
DL1PD6336,2025-10-16T19:50:10+05:30,28.789991,77.03923,0.0,0.0,0.0,0.0,0.0
DL51GD5744,2025-10-16T19:50:10+05:30,28.700186,77.12532,0.0,0.0,0.0,0.0,0.0
DL1PD4744,2025-10-16T19:50:10+05:30,28.667999,77.223534,0.0,0.0,0.0,0.0,0.0
DL1PD4997,2025-10-16T19:50:10+05:30,28.600491,77.177605,0.0,0.0,0.0,0.0,0.0
DL1PD5173,2025-10-16T19:50:10+05:30,28.713234,77.1735,0.0,0.0,0.0,0.0,0.0
DL1PD5726,2025-10-16T19:50:10+05:30,28.675739,77.125458,0.0,0.0,0.0,0.0,0.0
DL1PD4857,2025-10-16T19:50:10+05:30,28.599104,77.211304,0.0,0.0,0.0,0.0,0.0
DL1PD5702,2025-10-16T19:50:10+05:30,28.647116,77.165871,0.0,0.0,0.0,0.0,0.0
DL1PD5626,2025-10-16T19:50:10+05:30,28.729004,77.147018,0.0,0.0,0.0,0.0,0.0
DL1PD4251,2025-10-16T19:50:10+05:30,28.575571,77.060333,0.0,0.0,0.0,0.0,0.0
DL1PD4205,2025-10-16T19:50:10+05:30,28.69977,77.094749,0.0,0.0,0.0,0.0,0.0
DL1PD4789,2025-10-16T19:50:10+05:30,28.707945,77.227341,0.0,0.0,0.0,0.0,0.0
DL1PD5435,2025-10-16T19:50:10+05:30,28.697634,77.030983,0.0,0.0,0.0,0.0,0.0
DL51EV4138,2025-10-16T19:50:10+05:30,28.619139,77.286362,0.0,0.0,0.0,0.0,0.0
DL1PD4628,2025-10-16T19:50:10+05:30,28.522394,77.082642,0.0,0.0,0.0,0.0,0.0
DL1PD5746,2025-10-16T19:50:10+05:30,28.625574,77.065239,0.0,0.0,0.0,0.0,0.0
DL51EV4504,2025-10-16T19:50:10+05:30,28.521387,77.183151,0.0,0.0,0.0,0.0,0.0
DL1PD4322,2025-10-16T19:50:10+05:30,28.767202,77.016624,0.0,0.0,0.0,0.0,0.0
DL51EV4301,2025-10-16T19:50:10+05:30,28.57678,77.264557,0.0,0.0,0.0,0.0,0.0
DL1PD4656,2025-10-16T19:50:10+05:30,28.577024,77.076973,0.0,0.0,0.0,0.0,0.0
DL1PD5658,2025-10-16T19:50:10+05:30,28.63002,77.077789,0.0,0.0,0.0,0.0,0.0
DL51EV3288,2025-10-16T19:50:10+05:30,28.743254,77.121254,0.0,0.0,0.0,0.0,0.0
DL51EV3008,2025-10-16T19:50:10+05:30,28.703709,77.263466,0.0,0.0,0.0,0.0,0.0
DL1PD5562,2025-10-16T19:50:10+05:30,28.698969,77.204422,0.0,0.0,0.0,0.0,0.0
DL51EV4199,2025-10-16T19:50:10+05:30,28.639189,77.314911,0.0,0.0,0.0,0.0,0.0
DL1PD5802,2025-10-16T19:50:10+05:30,28.684412,77.011253,0.0,0.0,0.0,0.0,0.0
DL51GD5780,2025-10-16T19:50:10+05:30,28.724991,77.142433,0.0,0.0,0.0,0.0,0.0
DL51EV3034,2025-10-16T19:50:10+05:30,28.667763,77.223114,0.0,0.0,0.0,0.0,0.0
DL1PD5998,2025-10-16T19:50:10+05:30,28.672852,77.093651,0.0,0.0,0.0,0.0,0.0
DL51EV2888,2025-10-16T19:50:10+05:30,28.74757,77.053299,0.0,0.0,0.0,0.0,0.0
DL1PD4336,2025-10-16T19:50:10+05:30,28.701353,77.027077,0.0,0.0,0.0,0.0,0.0
DL1PD4310,2025-10-16T19:50:10+05:30,28.542744,77.118439,0.0,0.0,0.0,0.0,0.0
DL51EV4320,2025-10-16T19:50:10+05:30,28.642464,77.296394,0.0,0.0,0.0,0.0,0.0
DL1PD4241,2025-10-16T19:50:10+05:30,28.638145,77.180672,0.0,0.0,0.0,0.0,0.0
DL51EV4567,2025-10-16T19:50:10+05:30,28.732866,77.172256,0.0,0.0,0.0,0.0,0.0
DL1PD5364,2025-10-16T19:50:10+05:30,28.669088,77.228378,0.0,0.0,0.0,0.0,0.0
DL1PD4929,2025-10-16T19:50:10+05:30,28.578014,77.174324,0.0,0.0,0.0,0.0,0.0
DL51EV4380,2025-10-16T19:50:10+05:30,28.529402,77.271355,0.0,0.0,0.0,0.0,0.0
DL1PD4569,2025-10-16T19:50:10+05:30,28.726549,77.053154,0.0,0.0,0.0,0.0,0.0
DL1PD4244,2025-10-16T19:50:10+05:30,28.696745,77.143166,0.0,0.0,0.0,0.0,0.0
DL51EV3074,2025-10-16T19:50:10+05:30,28.698244,77.097313,0.0,0.0,0.0,0.0,0.0
DL1PD5906,2025-10-16T19:50:10+05:30,28.641302,77.012718,0.0,0.0,0.0,0.0,0.0
DL1PD5369,2025-10-16T19:50:11+05:30,28.635229,77.061806,0.0,0.0,0.0,0.0,0.0
DL1PD5031,2025-10-16T19:50:11+05:30,28.618071,77.0774,0.0,0.0,0.0,0.0,0.0
DL1PD4237,2025-10-16T19:50:11+05:30,28.521549,77.08223,0.0,0.0,0.0,0.0,0.0
DL1PD4228,2025-10-16T19:50:11+05:30,28.677832,77.224602,0.0,0.0,0.0,0.0,0.0
DL51EV4330,2025-10-16T19:50:11+05:30,28.601212,77.326439,0.0,0.0,0.0,0.0,0.0
DL1PD4220,2025-10-16T19:50:11+05:30,28.551985,77.056885,0.0,0.0,0.0,0.0,0.0
DL1PD4471,2025-10-16T19:50:11+05:30,28.721832,77.070808,0.0,0.0,0.0,0.0,0.0
DL51EV4379,2025-10-16T19:50:11+05:30,28.623684,77.239037,0.0,0.0,0.0,0.0,0.0
DL1PD4935,2025-10-16T19:50:11+05:30,28.703482,77.263382,0.0,0.0,0.0,0.0,0.0
DL1PD4893,2025-10-16T19:50:11+05:30,28.666149,77.209076,0.0,0.0,0.0,0.0,0.0
DL1PD5407,2025-10-16T19:50:11+05:30,28.694677,77.106979,0.0,0.0,0.0,0.0,0.0
DL1PD4672,2025-10-16T19:50:11+05:30,28.612324,77.098801,0.0,0.0,0.0,0.0,0.0
DL1PD7259,2025-10-16T19:50:11+05:30,28.669796,77.231483,0.0,0.0,0.0,0.0,0.0
DL1PD4534,2025-10-16T19:50:11+05:30,28.6975,77.098358,0.0,0.0,0.0,0.0,0.0
DL1PD4387,2025-10-16T19:50:11+05:30,28.697613,77.141228,0.0,0.0,0.0,0.0,0.0
DL1PD5497,2025-10-16T19:50:11+05:30,28.619984,77.192505,0.0,0.0,0.0,0.0,0.0
DL1PD4992,2025-10-16T19:50:11+05:30,28.563198,77.133636,0.0,0.0,0.0,0.0,0.0
DL1PD4571,2025-10-16T19:50:11+05:30,28.682154,77.052246,0.0,0.0,0.0,0.0,0.0
DL1PD5111,2025-10-16T19:50:11+05:30,28.593386,77.071144,0.0,0.0,0.0,0.0,0.0
DL1PD5703,2025-10-16T19:50:11+05:30,28.682262,77.06237,0.0,0.0,0.0,0.0,0.0
DL1PD5343,2025-10-16T19:50:11+05:30,28.578388,77.058807,0.0,0.0,0.0,0.0,0.0
DL1PD6053,2025-10-16T19:50:11+05:30,28.545139,77.060715,0.0,0.0,0.0,0.0,0.0
DL1PD4788,2025-10-16T19:50:11+05:30,28.585003,77.228836,0.0,0.0,0.0,0.0,0.0
DL1PD5334,2025-10-16T19:50:11+05:30,28.562971,77.070518,0.0,0.0,0.0,0.0,0.0
DL1PD4802,2025-10-16T19:50:11+05:30,28.767799,77.0494,0.0,0.0,0.0,0.0,0.0
DL1PD5253,2025-10-16T19:50:11+05:30,28.613956,77.190033,0.0,0.0,0.0,0.0,0.0
DL1PD4892,2025-10-16T19:50:11+05:30,28.520275,77.158852,0.0,0.0,0.0,0.0,0.0
DL1PD5064,2025-10-16T19:50:11+05:30,28.565601,77.049713,0.0,0.0,0.0,0.0,0.0
DL1PD5271,2025-10-16T19:50:11+05:30,28.605244,77.19902,0.0,0.0,0.0,0.0,0.0
DL1PD4409,2025-10-16T19:50:11+05:30,28.702492,77.090111,0.0,0.0,0.0,0.0,0.0
DL1PD4320,2025-10-16T19:50:11+05:30,28.533707,77.196152,0.0,0.0,0.0,0.0,0.0
DL1PD5106,2025-10-16T19:50:11+05:30,28.620996,77.051987,0.0,0.0,0.0,0.0,0.0
DL1PD5306,2025-10-16T19:50:11+05:30,28.516655,77.161613,0.0,0.0,0.0,0.0,0.0
DL1PD5859,2025-10-16T19:50:11+05:30,28.636118,77.096657,0.0,0.0,0.0,0.0,0.0
DL1PD4378,2025-10-16T19:50:11+05:30,28.575464,77.263527,0.0,0.0,0.0,0.0,0.0
DL1PD4702,2025-10-16T19:50:11+05:30,28.682241,77.053329,0.0,0.0,0.0,0.0,0.0
DL1PD5847,2025-10-16T19:50:11+05:30,28.637974,77.13179,0.0,0.0,0.0,0.0,0.0
DL1PD4747,2025-10-16T19:50:11+05:30,28.625786,77.065636,0.0,0.0,0.0,0.0,0.0
DL1PD6269,2025-10-16T19:50:11+05:30,28.604092,77.082939,0.0,0.0,0.0,0.0,0.0
DL1PD4975,2025-10-16T19:50:11+05:30,28.533031,77.051659,0.0,0.0,0.0,0.0,0.0
DL1PD5473,2025-10-16T19:50:11+05:30,28.650917,77.251999,0.0,0.0,0.0,0.0,0.0
DL1PD5898,2025-10-16T19:50:11+05:30,28.682169,77.056099,0.0,0.0,0.0,0.0,0.0
DL1PD4693,2025-10-16T19:50:11+05:30,28.682465,77.03376,0.0,0.0,0.0,0.0,0.0
DL1PD4971,2025-10-16T19:50:11+05:30,28.640644,77.174377,0.0,0.0,0.0,0.0,0.0
DL1PD5461,2025-10-16T19:50:11+05:30,28.641409,77.145317,0.0,0.0,0.0,0.0,0.0
DL1PD5905,2025-10-16T19:50:11+05:30,28.62542,77.066277,0.0,0.0,0.0,0.0,0.0
DL1PD5349,2025-10-16T19:50:11+05:30,28.599579,77.124847,0.0,0.0,0.0,0.0,0.0
DL1PD4723,2025-10-16T19:50:11+05:30,28.641912,77.204117,0.0,0.0,0.0,0.0,0.0
DL1PD6367,2025-10-16T19:50:11+05:30,28.646925,77.141281,0.0,0.0,0.0,0.0,0.0
DL1PD5408,2025-10-16T19:50:11+05:30,28.718718,77.084106,0.0,0.0,0.0,0.0,0.0
DL1PD4626,2025-10-16T19:50:11+05:30,28.62648,77.240944,0.0,0.0,0.0,0.0,0.0
DL1PD4957,2025-10-16T19:50:11+05:30,28.682203,77.037376,0.0,0.0,0.0,0.0,0.0
DL1PD4737,2025-10-16T19:50:11+05:30,28.583008,77.173264,0.0,0.0,0.0,0.0,0.0
DL1PD4609,2025-10-16T19:50:11+05:30,28.601864,77.082283,0.0,0.0,0.0,0.0,0.0
DL1PD4841,2025-10-16T19:50:11+05:30,28.521881,77.183014,0.0,0.0,0.0,0.0,0.0
DL1PD6008,2025-10-16T19:50:11+05:30,28.659395,77.190102,0.0,0.0,0.0,0.0,0.0
DL1PD6051,2025-10-16T19:50:11+05:30,28.577557,77.076935,0.0,0.0,0.0,0.0,0.0
DL1PD4708,2025-10-16T19:50:11+05:30,28.683666,77.015083,0.0,0.0,0.0,0.0,0.0
DL1PD5559,2025-10-16T19:50:11+05:30,28.67234,77.093513,0.0,0.0,0.0,0.0,0.0
DL1PD5677,2025-10-16T19:50:11+05:30,28.71368,77.172813,0.0,0.0,0.0,0.0,0.0
DL1PD4722,2025-10-16T19:50:11+05:30,28.708212,77.227318,0.0,0.0,0.0,0.0,0.0
DL1PD4988,2025-10-16T19:50:11+05:30,28.631954,77.216606,0.0,0.0,0.0,0.0,0.0
DL1PD5846,2025-10-16T19:50:11+05:30,28.597433,77.172112,0.0,0.0,0.0,0.0,0.0
DL1PD4535,2025-10-16T19:50:11+05:30,28.686623,77.194855,0.0,0.0,0.0,0.0,0.0
DL1PD4221,2025-10-16T19:50:11+05:30,28.635195,77.061874,0.0,0.0,0.0,0.0,0.0
DL1PD5922,2025-10-16T19:50:11+05:30,28.682421,77.057854,0.0,0.0,0.0,0.0,0.0
DL1PD5525,2025-10-16T19:50:11+05:30,28.675781,77.123573,0.0,0.0,0.0,0.0,0.0
DL1PD5522,2025-10-16T19:50:11+05:30,28.668896,77.13694,0.0,0.0,0.0,0.0,0.0
DL1PD5577,2025-10-16T19:50:11+05:30,28.625801,77.065231,0.0,0.0,0.0,0.0,0.0
DL1PD5398,2025-10-16T19:50:11+05:30,28.70488,77.189072,0.0,0.0,0.0,0.0,0.0
DL1PD4454,2025-10-16T19:50:11+05:30,28.708237,77.124924,0.0,0.0,0.0,0.0,0.0
DL1PD4129,2025-10-16T19:50:11+05:30,28.638403,77.223885,0.0,0.0,0.0,0.0,0.0
DL1PD5931,2025-10-16T19:50:11+05:30,28.641676,77.013344,0.0,0.0,0.0,0.0,0.0
DL51EV4319,2025-10-16T19:50:11+05:30,28.63657,77.313759,0.0,0.0,0.0,0.0,0.0
DL51EV4523,2025-10-16T19:50:11+05:30,28.717331,77.170074,0.0,0.0,0.0,0.0,0.0
DL1PD5509,2025-10-16T19:50:11+05:30,28.738409,77.139854,0.0,0.0,0.0,0.0,0.0
DL1PD4203,2025-10-16T19:50:11+05:30,28.55739,77.132744,0.0,0.0,0.0,0.0,0.0
DL51EV4374,2025-10-16T19:50:11+05:30,28.63921,77.240952,0.0,0.0,0.0,0.0,0.0
DL1PD4347,2025-10-16T19:50:11+05:30,28.542389,77.200424,0.0,0.0,0.0,0.0,0.0
DL51EV4150,2025-10-16T19:50:11+05:30,28.650167,77.253593,0.0,0.0,0.0,0.0,0.0
DL1PD5168,2025-10-16T19:50:11+05:30,28.686935,77.194496,0.0,0.0,0.0,0.0,0.0
DL1PD4907,2025-10-16T19:50:11+05:30,28.673412,77.225739,0.0,0.0,0.0,0.0,0.0
DL1PD4146,2025-10-16T19:50:11+05:30,28.694698,77.10778,0.0,0.0,0.0,0.0,0.0
DL51EV4571,2025-10-16T19:50:11+05:30,28.551353,77.18206,0.0,0.0,0.0,0.0,0.0
DL1PD4276,2025-10-16T19:50:11+05:30,28.662273,77.218765,0.0,0.0,0.0,0.0,0.0
DL51EV4384,2025-10-16T19:50:11+05:30,28.639725,77.2444,0.0,0.0,0.0,0.0,0.0
DL1PD4905,2025-10-16T19:50:11+05:30,28.67993,77.092514,0.0,0.0,0.0,0.0,0.0
DL1PD4978,2025-10-16T19:50:11+05:30,28.61902,77.030128,0.0,0.0,0.0,0.0,0.0
DL1PD5304,2025-10-16T19:50:11+05:30,28.702238,77.281166,0.0,0.0,0.0,0.0,0.0
DL51EV3219,2025-10-16T19:50:11+05:30,28.589441,77.169624,0.0,0.0,0.0,0.0,0.0
DL1PD4377,2025-10-16T19:50:11+05:30,28.555077,77.132019,0.0,0.0,0.0,0.0,0.0
DL1PD6376,2025-10-16T19:50:11+05:30,28.782064,77.141563,0.0,0.0,0.0,0.0,0.0
DL1PD5953,2025-10-16T19:50:11+05:30,28.727158,77.269516,0.0,0.0,0.0,0.0,0.0
DL1PD6091,2025-10-16T19:50:11+05:30,28.5749,77.261589,0.0,0.0,0.0,0.0,0.0
DL51EV4573,2025-10-16T19:50:11+05:30,28.732859,77.172211,0.0,0.0,0.0,0.0,0.0
DL1PD4735,2025-10-16T19:50:11+05:30,28.682049,77.05352,0.0,0.0,0.0,0.0,0.0
DL51EV4224,2025-10-16T19:50:11+05:30,28.732824,77.172012,0.0,0.0,0.0,0.0,0.0
DL1PD4257,2025-10-16T19:50:11+05:30,28.626566,77.213333,0.0,0.0,0.0,0.0,0.0
DL1PD5314,2025-10-16T19:50:11+05:30,28.625643,77.066116,0.0,0.0,0.0,0.0,0.0
DL51EV4148,2025-10-16T19:50:11+05:30,28.532846,77.231941,0.0,0.0,0.0,0.0,0.0
DL51EV3242,2025-10-16T19:50:11+05:30,28.64588,77.313934,0.0,0.0,0.0,0.0,0.0
DL51EV3071,2025-10-16T19:50:11+05:30,28.564508,77.133698,0.0,0.0,0.0,0.0,0.0
DL1PD6127,2025-10-16T19:50:11+05:30,28.625448,77.066246,0.0,0.0,0.0,0.0,0.0
DL51GD4111,2025-10-16T19:50:11+05:30,28.747662,77.15155,0.0,0.0,0.0,0.0,0.0
DL1PD5718,2025-10-16T19:50:11+05:30,28.565781,77.1819,0.0,0.0,0.0,0.0,0.0
DL51EV4334,2025-10-16T19:50:11+05:30,28.628366,77.270805,0.0,0.0,0.0,0.0,0.0
DL1PD5144,2025-10-16T19:50:11+05:30,28.605202,77.051537,0.0,0.0,0.0,0.0,0.0
DL51EV4159,2025-10-16T19:50:11+05:30,28.613472,77.10878,0.0,0.0,0.0,0.0,0.0
DL1PD4375,2025-10-16T19:50:11+05:30,28.576792,77.058556,0.0,0.0,0.0,0.0,0.0
DL1PD4891,2025-10-16T19:50:11+05:30,28.652613,77.204735,0.0,0.0,0.0,0.0,0.0
DL51EV4307,2025-10-16T19:50:11+05:30,28.706993,77.181793,0.0,0.0,0.0,0.0,0.0
DL1PD4350,2025-10-16T19:50:11+05:30,28.61063,77.173904,0.0,0.0,0.0,0.0,0.0
DL1PD4399,2025-10-16T19:50:11+05:30,28.664724,77.208321,0.0,0.0,0.0,0.0,0.0
DL1PD4359,2025-10-16T19:50:11+05:30,28.662579,77.218163,0.0,0.0,0.0,0.0,0.0
DL51EV2859,2025-10-16T19:50:11+05:30,28.698748,77.096725,0.0,0.0,0.0,0.0,0.0
DL51EV4339,2025-10-16T19:50:11+05:30,28.732578,77.1717,0.0,0.0,0.0,0.0,0.0
DL51EV4174,2025-10-16T19:50:11+05:30,28.676777,77.271767,0.0,0.0,0.0,0.0,0.0
DL51EV4341,2025-10-16T19:50:11+05:30,28.696529,77.315407,0.0,0.0,0.0,0.0,0.0
DL1PD4256,2025-10-16T19:50:11+05:30,28.575035,77.117363,0.0,0.0,0.0,0.0,0.0
DL1PD4243,2025-10-16T19:50:11+05:30,28.71921,77.084259,0.0,0.0,0.0,0.0,0.0
DL1PD4580,2025-10-16T19:50:11+05:30,28.602789,77.182175,0.0,0.0,0.0,0.0,0.0
DL51EV4303,2025-10-16T19:50:11+05:30,28.707323,77.227371,0.0,0.0,0.0,0.0,0.0
DL51EV4389,2025-10-16T19:50:11+05:30,28.668291,77.223656,0.0,0.0,0.0,0.0,0.0
DL51EV4364,2025-10-16T19:50:11+05:30,28.625568,77.067696,0.0,0.0,0.0,0.0,0.0
DL51EV4501,2025-10-16T19:50:11+05:30,28.614822,77.321487,0.0,0.0,0.0,0.0,0.0
DL1PD4822,2025-10-16T19:50:11+05:30,28.690783,77.279373,0.0,0.0,0.0,0.0,0.0
DL1PD4410,2025-10-16T19:50:11+05:30,28.669058,77.204887,0.0,0.0,0.0,0.0,0.0
DL51EV3291,2025-10-16T19:50:11+05:30,28.698633,77.096527,0.0,0.0,0.0,0.0,0.0
DL51EV3230,2025-10-16T19:50:11+05:30,28.565723,77.133919,0.0,0.0,0.0,0.0,0.0
DL1PD4799,2025-10-16T19:50:12+05:30,28.582411,77.062309,0.0,0.0,0.0,0.0,0.0
DL1PD5552,2025-10-16T19:50:12+05:30,28.681658,77.22261,0.0,0.0,0.0,0.0,0.0
DL1PD5651,2025-10-16T19:50:12+05:30,28.607773,77.104156,0.0,0.0,0.0,0.0,0.0
DL1PD5019,2025-10-16T19:50:12+05:30,28.687607,77.193893,0.0,0.0,0.0,0.0,0.0
DL51EV4376,2025-10-16T19:50:12+05:30,28.590509,77.168373,0.0,0.0,0.0,0.0,0.0
DL1PD4289,2025-10-16T19:50:12+05:30,28.525429,77.101036,0.0,0.0,0.0,0.0,0.0
DL1PD5422,2025-10-16T19:50:12+05:30,28.682404,77.028084,0.0,0.0,0.0,0.0,0.0
DL1PD5484,2025-10-16T19:50:12+05:30,28.760637,77.059792,0.0,0.0,0.0,0.0,0.0
DL51EV3813,2025-10-16T19:50:12+05:30,28.742077,77.197929,0.0,0.0,0.0,0.0,0.0
DL51EV4370,2025-10-16T19:50:12+05:30,28.533627,77.231903,0.0,0.0,0.0,0.0,0.0
DL51EV4348,2025-10-16T19:50:12+05:30,28.732601,77.171883,0.0,0.0,0.0,0.0,0.0
DL1PD4235,2025-10-16T19:50:12+05:30,28.537777,77.095932,0.0,0.0,0.0,0.0,0.0
DL51GD4110,2025-10-16T19:50:12+05:30,28.724442,77.179604,0.0,0.0,0.0,0.0,0.0
DL1PD4420,2025-10-16T19:50:12+05:30,28.717747,77.063553,0.0,0.0,0.0,0.0,0.0
DL1PD5604,2025-10-16T19:50:12+05:30,28.617653,77.011665,0.0,0.0,0.0,0.0,0.0
DL1PD4508,2025-10-16T19:50:12+05:30,28.715347,77.027992,0.0,0.0,0.0,0.0,0.0
DL51EV3076,2025-10-16T19:50:12+05:30,28.702896,77.075089,0.0,0.0,0.0,0.0,0.0
DL51EV4373,2025-10-16T19:50:12+05:30,28.597069,77.256393,0.0,0.0,0.0,0.0,0.0
DL1PD4955,2025-10-16T19:50:12+05:30,28.682171,77.051514,0.0,0.0,0.0,0.0,0.0
DL51EV3257,2025-10-16T19:50:12+05:30,28.74942,77.198563,0.0,0.0,0.0,0.0,0.0
DL1PD5235,2025-10-16T19:50:12+05:30,28.603476,77.071037,0.0,0.0,0.0,0.0,0.0
DL51EV4190,2025-10-16T19:50:12+05:30,28.561625,77.272491,0.0,0.0,0.0,0.0,0.0
DL1PD5098,2025-10-16T19:50:12+05:30,28.699003,77.096031,0.0,0.0,0.0,0.0,0.0
DL1PD5140,2025-10-16T19:50:12+05:30,28.624226,77.063461,0.0,0.0,0.0,0.0,0.0
DL1PD4599,2025-10-16T19:50:12+05:30,28.600822,77.168037,0.0,0.0,0.0,0.0,0.0
DL1PD4269,2025-10-16T19:50:12+05:30,28.607203,77.188606,0.0,0.0,0.0,0.0,0.0
DL1PD4583,2025-10-16T19:50:12+05:30,28.641813,77.108582,0.0,0.0,0.0,0.0,0.0
DL1PD5467,2025-10-16T19:50:12+05:30,28.704031,77.087471,0.0,0.0,0.0,0.0,0.0
DL1PD5820,2025-10-16T19:50:12+05:30,28.628426,77.27816,0.0,0.0,0.0,0.0,0.0
DL1PD4192,2025-10-16T19:50:12+05:30,28.770706,77.04966,0.0,0.0,0.0,0.0,0.0
DL51EV4280,2025-10-16T19:50:12+05:30,28.732658,77.171577,0.0,0.0,0.0,0.0,0.0
DL51EV4265,2025-10-16T19:50:12+05:30,28.596952,77.123604,0.0,0.0,0.0,0.0,0.0
DL51EV4356,2025-10-16T19:50:12+05:30,28.66992,77.230003,0.0,0.0,0.0,0.0,0.0
DL1PD6101,2025-10-16T19:50:12+05:30,28.682322,77.057037,0.0,0.0,0.0,0.0,0.0
DL1PD5053,2025-10-16T19:50:12+05:30,28.641251,77.012253,0.0,0.0,0.0,0.0,0.0
DL1PD4677,2025-10-16T19:50:12+05:30,28.639963,77.20726,0.0,0.0,0.0,0.0,0.0
DL1PD5366,2025-10-16T19:50:12+05:30,28.618931,77.191559,0.0,0.0,0.0,0.0,0.0
DL1PD4248,2025-10-16T19:50:12+05:30,28.520615,77.082001,0.0,0.0,0.0,0.0,0.0
DL1PD5622,2025-10-16T19:50:12+05:30,28.557404,77.09108,0.0,0.0,0.0,0.0,0.0
DL1PD5003,2025-10-16T19:50:12+05:30,28.590527,77.222397,0.0,0.0,0.0,0.0,0.0
DL1PD5911,2025-10-16T19:50:12+05:30,28.598673,77.063057,0.0,0.0,0.0,0.0,0.0
DL51EV4353,2025-10-16T19:50:12+05:30,28.728336,77.164459,0.0,0.0,0.0,0.0,0.0
DL51GD0425,2025-10-16T19:50:12+05:30,28.740316,77.197678,0.0,0.0,0.0,0.0,0.0
DL1PD5646,2025-10-16T19:50:12+05:30,28.662037,77.219254,0.0,0.0,0.0,0.0,0.0
DL1PD4274,2025-10-16T19:50:12+05:30,28.515694,77.187775,0.0,0.0,0.0,0.0,0.0
DL51EV3271,2025-10-16T19:50:12+05:30,28.692734,77.080521,0.0,0.0,0.0,0.0,0.0
DL1PD5961,2025-10-16T19:50:12+05:30,28.644606,77.31691,0.0,0.0,0.0,0.0,0.0
DL1PD5149,2025-10-16T19:50:12+05:30,28.563639,77.179153,0.0,0.0,0.0,0.0,0.0
DL51EV3060,2025-10-16T19:50:12+05:30,28.728903,77.077797,0.0,0.0,0.0,0.0,0.0
DL51EV4554,2025-10-16T19:50:12+05:30,28.612785,77.251274,0.0,0.0,0.0,0.0,0.0
DL51EV3880,2025-10-16T19:50:12+05:30,28.61595,77.250252,0.0,0.0,0.0,0.0,0.0
DL1PD4546,2025-10-16T19:50:12+05:30,28.680555,77.142365,0.0,0.0,0.0,0.0,0.0
DL1PD5281,2025-10-16T19:50:12+05:30,28.565563,77.232094,0.0,0.0,0.0,0.0,0.0
DL1PD4843,2025-10-16T19:50:12+05:30,28.54718,77.202896,0.0,0.0,0.0,0.0,0.0
DL1PD4295,2025-10-16T19:50:12+05:30,28.679155,77.096619,0.0,0.0,0.0,0.0,0.0
DL1PD4287,2025-10-16T19:50:12+05:30,28.542656,77.218178,0.0,0.0,0.0,0.0,0.0
DL1PD4429,2025-10-16T19:50:12+05:30,28.51532,77.227852,0.0,0.0,0.0,0.0,0.0
DL1PD5578,2025-10-16T19:50:12+05:30,28.582794,77.062546,0.0,0.0,0.0,0.0,0.0
DL1PD5791,2025-10-16T19:50:12+05:30,28.623877,77.06308,0.0,0.0,0.0,0.0,0.0
DL51EV4157,2025-10-16T19:50:12+05:30,28.534512,77.196617,0.0,0.0,0.0,0.0,0.0
DL51EV4393,2025-10-16T19:50:12+05:30,28.51193,77.249748,0.0,0.0,0.0,0.0,0.0
DL1PD4557,2025-10-16T19:50:12+05:30,28.662611,77.217636,0.0,0.0,0.0,0.0,0.0
